id_review,caption,relative_date,retrieval_date,rating,username,n_review_user,n_photo_user,url_user
ChZDSUhNMG9nS0VJQ0FnSUNnNzRqT2VBEAE,It was nice to visit the statute. The park was amazing,6 years ago,2025-01-24 13:16:38.284997,5.0,Will Tri,34,https://www.google.com/maps/contrib/101661901505427750452/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSUN3cXQzTGhBRRAB,"Difficult to get to, being in the middle of the street, but a lovely sculpture.",7 years ago,2025-01-24 13:16:42.490860,4.0,Mikee E,251,https://www.google.com/maps/contrib/105730653323426116466/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSURBNlk2WVJnEAE,Beautiful statue. I was not dissapointed.,6 years ago,2025-01-24 13:16:42.491860,5.0,Flip Mather,341,https://www.google.com/maps/contrib/114211882271752227134/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSURnb2ZtdHBnRRAB,was the most beautiful thing I've ever seen in France,8 years ago,2025-01-24 13:16:42.491860,5.0,Anaya Mickel,0,https://www.google.com/maps/contrib/116023050730953902882/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSURSOVl1Zml3RRAB,Smaller than expected still amazing,a year ago,2025-01-24 13:16:42.492861,5.0,Robert Young,21,https://www.google.com/maps/contrib/101491051998506094220/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSUQ5LTlpRnpBRRAB,Nice,10 months ago,2025-01-24 13:16:42.492861,5.0,Marko,2,https://www.google.com/maps/contrib/113372695032922374831/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNRczhYbUtnEAE,sweet spot to take pictures and memorable selfies :),7 years ago,2025-01-24 13:16:42.493862,5.0,Eyon,68,https://www.google.com/maps/contrib/101558318966008163092/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNnNDdIWlVnEAE,"Almost hidden away to a side, this statue is small but significant.",8 years ago,2025-01-24 13:16:42.493862,4.0,Theepan Para (Theepan),273,https://www.google.com/maps/contrib/103485219372261636915/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNBNlpLVVhnEAE,Amazing place to see. Long lines but worth it.,7 years ago,2025-01-24 13:16:42.494861,5.0,Ben Frost,0,https://www.google.com/maps/contrib/108015516512239712756/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSUNnaU9QbnVBRRAB,Beautiful golden statue of St. Joan,6 years ago,2025-01-24 13:16:42.494861,5.0,Terry Bixler,"1,000",https://www.google.com/maps/contrib/107221400551542879883/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSUNZcVl6bXFBRRAB,Nice to remember Joana's saga.,5 years ago,2025-01-24 13:16:42.495860,5.0,Sebastian Elton Meira (Sell2Much),169,https://www.google.com/maps/contrib/107693740344443031111/reviews?hl=en
